id n pop length mu rec
locus412 50 1 100 1e-08 0
locus412 50 2 100 1e-08 0
locus413 50 1 100 1e-08 0
locus413 50 2 100 1e-08 0
locus414 50 1 100 1e-08 0
locus414 50 2 100 1e-08 0
locus415 50 1 100 1e-08 0
locus415 50 2 100 1e-08 0
locus416 50 1 100 1e-08 0
locus416 50 2 100 1e-08 0
locus417 50 1 100 1e-08 0
locus417 50 2 100 1e-08 0
locus418 50 1 100 1e-08 0
locus418 50 2 100 1e-08 0
locus419 50 1 100 1e-08 0
locus419 50 2 100 1e-08 0
locus420 50 1 100 1e-08 0
locus420 50 2 100 1e-08 0
locus421 50 1 100 1e-08 0
locus421 50 2 100 1e-08 0
locus422 50 1 100 1e-08 0
locus422 50 2 100 1e-08 0
locus423 50 1 100 1e-08 0
locus423 50 2 100 1e-08 0
locus424 50 1 100 1e-08 0
locus424 50 2 100 1e-08 0
locus425 50 1 100 1e-08 0
locus425 50 2 100 1e-08 0
locus426 50 1 100 1e-08 0
locus426 50 2 100 1e-08 0
locus427 50 1 100 1e-08 0
locus427 50 2 100 1e-08 0
locus428 50 1 100 1e-08 0
locus428 50 2 100 1e-08 0
locus429 50 1 100 1e-08 0
locus429 50 2 100 1e-08 0
locus430 50 1 100 1e-08 0
locus430 50 2 100 1e-08 0
locus431 50 1 100 1e-08 0
locus431 50 2 100 1e-08 0
locus432 50 1 100 1e-08 0
locus432 50 2 100 1e-08 0
locus433 50 1 100 1e-08 0
locus433 50 2 100 1e-08 0
locus434 50 1 100 1e-08 0
locus434 50 2 100 1e-08 0
locus435 50 1 100 1e-08 0
locus435 50 2 100 1e-08 0
locus436 50 1 100 1e-08 0
locus436 50 2 100 1e-08 0
locus437 50 1 100 1e-08 0
locus437 50 2 100 1e-08 0
locus438 50 1 100 1e-08 0
locus438 50 2 100 1e-08 0
locus439 50 1 100 1e-08 0
locus439 50 2 100 1e-08 0
locus440 50 1 100 1e-08 0
locus440 50 2 100 1e-08 0
locus441 50 1 100 1e-08 0
locus441 50 2 100 1e-08 0
locus442 50 1 100 1e-08 0
locus442 50 2 100 1e-08 0
locus443 50 1 100 1e-08 0
locus443 50 2 100 1e-08 0
locus444 50 1 100 1e-08 0
locus444 50 2 100 1e-08 0
locus445 50 1 100 1e-08 0
locus445 50 2 100 1e-08 0
locus446 50 1 100 1e-08 0
locus446 50 2 100 1e-08 0
locus447 50 1 100 1e-08 0
locus447 50 2 100 1e-08 0
locus448 50 1 100 1e-08 0
locus448 50 2 100 1e-08 0
locus449 50 1 100 1e-08 0
locus449 50 2 100 1e-08 0
locus450 50 1 100 1e-08 0
locus450 50 2 100 1e-08 0
locus451 50 1 100 1e-08 0
locus451 50 2 100 1e-08 0
locus452 50 1 100 1e-08 0
locus452 50 2 100 1e-08 0
locus453 50 1 100 1e-08 0
locus453 50 2 100 1e-08 0
locus454 50 1 100 1e-08 0
locus454 50 2 100 1e-08 0
locus455 50 1 100 1e-08 0
locus455 50 2 100 1e-08 0
locus456 50 1 100 1e-08 0
locus456 50 2 100 1e-08 0
locus457 50 1 100 1e-08 0
locus457 50 2 100 1e-08 0
locus458 50 1 100 1e-08 0
locus458 50 2 100 1e-08 0
locus459 50 1 100 1e-08 0
locus459 50 2 100 1e-08 0
locus460 50 1 100 1e-08 0
locus460 50 2 100 1e-08 0
locus461 50 1 100 1e-08 0
locus461 50 2 100 1e-08 0
locus462 50 1 100 1e-08 0
locus462 50 2 100 1e-08 0
locus463 50 1 100 1e-08 0
locus463 50 2 100 1e-08 0
locus464 50 1 100 1e-08 0
locus464 50 2 100 1e-08 0
locus465 50 1 100 1e-08 0
locus465 50 2 100 1e-08 0
locus466 50 1 100 1e-08 0
locus466 50 2 100 1e-08 0
locus467 50 1 100 1e-08 0
locus467 50 2 100 1e-08 0
locus468 50 1 100 1e-08 0
locus468 50 2 100 1e-08 0
locus469 50 1 100 1e-08 0
locus469 50 2 100 1e-08 0
locus470 50 1 100 1e-08 0
locus470 50 2 100 1e-08 0
locus471 50 1 100 1e-08 0
locus471 50 2 100 1e-08 0
locus472 50 1 100 1e-08 0
locus472 50 2 100 1e-08 0
locus473 50 1 100 1e-08 0
locus473 50 2 100 1e-08 0
locus474 50 1 100 1e-08 0
locus474 50 2 100 1e-08 0
locus475 50 1 100 1e-08 0
locus475 50 2 100 1e-08 0
locus476 50 1 100 1e-08 0
locus476 50 2 100 1e-08 0
locus477 50 1 100 1e-08 0
locus477 50 2 100 1e-08 0
locus478 50 1 100 1e-08 0
locus478 50 2 100 1e-08 0
locus479 50 1 100 1e-08 0
locus479 50 2 100 1e-08 0
locus480 50 1 100 1e-08 0
locus480 50 2 100 1e-08 0
locus481 50 1 100 1e-08 0
locus481 50 2 100 1e-08 0
locus482 50 1 100 1e-08 0
locus482 50 2 100 1e-08 0
locus483 50 1 100 1e-08 0
locus483 50 2 100 1e-08 0
locus484 50 1 100 1e-08 0
locus484 50 2 100 1e-08 0
locus485 50 1 100 1e-08 0
locus485 50 2 100 1e-08 0
locus486 50 1 100 1e-08 0
locus486 50 2 100 1e-08 0
locus487 50 1 100 1e-08 0
locus487 50 2 100 1e-08 0
locus488 50 1 100 1e-08 0
locus488 50 2 100 1e-08 0
locus489 50 1 100 1e-08 0
locus489 50 2 100 1e-08 0
locus490 50 1 100 1e-08 0
locus490 50 2 100 1e-08 0
locus491 50 1 100 1e-08 0
locus491 50 2 100 1e-08 0
locus492 50 1 100 1e-08 0
locus492 50 2 100 1e-08 0
locus493 50 1 100 1e-08 0
locus493 50 2 100 1e-08 0
locus494 50 1 100 1e-08 0
locus494 50 2 100 1e-08 0
locus495 50 1 100 1e-08 0
locus495 50 2 100 1e-08 0
locus496 50 1 100 1e-08 0
locus496 50 2 100 1e-08 0
locus497 50 1 100 1e-08 0
locus497 50 2 100 1e-08 0
locus498 50 1 100 1e-08 0
locus498 50 2 100 1e-08 0
locus499 50 1 100 1e-08 0
locus499 50 2 100 1e-08 0
locus500 50 1 100 1e-08 0
locus500 50 2 100 1e-08 0
locus501 50 1 100 1e-08 0
locus501 50 2 100 1e-08 0
locus502 50 1 100 1e-08 0
locus502 50 2 100 1e-08 0
locus503 50 1 100 1e-08 0
locus503 50 2 100 1e-08 0
locus504 50 1 100 1e-08 0
locus504 50 2 100 1e-08 0
locus505 50 1 100 1e-08 0
locus505 50 2 100 1e-08 0
locus506 50 1 100 1e-08 0
locus506 50 2 100 1e-08 0
locus507 50 1 100 1e-08 0
locus507 50 2 100 1e-08 0
locus508 50 1 100 1e-08 0
locus508 50 2 100 1e-08 0
locus509 50 1 100 1e-08 0
locus509 50 2 100 1e-08 0
locus510 50 1 100 1e-08 0
locus510 50 2 100 1e-08 0
locus511 50 1 100 1e-08 0
locus511 50 2 100 1e-08 0
locus512 50 1 100 1e-08 0
locus512 50 2 100 1e-08 0
locus513 50 1 100 1e-08 0
locus513 50 2 100 1e-08 0
locus514 50 1 100 1e-08 0
locus514 50 2 100 1e-08 0
locus515 50 1 100 1e-08 0
locus515 50 2 100 1e-08 0
locus516 50 1 100 1e-08 0
locus516 50 2 100 1e-08 0
locus517 50 1 100 1e-08 0
locus517 50 2 100 1e-08 0
locus518 50 1 100 1e-08 0
locus518 50 2 100 1e-08 0
locus519 50 1 100 1e-08 0
locus519 50 2 100 1e-08 0
locus520 50 1 100 1e-08 0
locus520 50 2 100 1e-08 0
locus521 50 1 100 1e-08 0
locus521 50 2 100 1e-08 0
locus522 50 1 100 1e-08 0
locus522 50 2 100 1e-08 0
locus523 50 1 100 1e-08 0
locus523 50 2 100 1e-08 0
locus524 50 1 100 1e-08 0
locus524 50 2 100 1e-08 0
locus525 50 1 100 1e-08 0
locus525 50 2 100 1e-08 0
locus526 50 1 100 1e-08 0
locus526 50 2 100 1e-08 0
locus527 50 1 100 1e-08 0
locus527 50 2 100 1e-08 0
locus528 50 1 100 1e-08 0
locus528 50 2 100 1e-08 0
locus529 50 1 100 1e-08 0
locus529 50 2 100 1e-08 0
locus530 50 1 100 1e-08 0
locus530 50 2 100 1e-08 0
locus531 50 1 100 1e-08 0
locus531 50 2 100 1e-08 0
locus532 50 1 100 1e-08 0
locus532 50 2 100 1e-08 0
locus533 50 1 100 1e-08 0
locus533 50 2 100 1e-08 0
locus534 50 1 100 1e-08 0
locus534 50 2 100 1e-08 0
locus535 50 1 100 1e-08 0
locus535 50 2 100 1e-08 0
locus536 50 1 100 1e-08 0
locus536 50 2 100 1e-08 0
locus537 50 1 100 1e-08 0
locus537 50 2 100 1e-08 0
locus538 50 1 100 1e-08 0
locus538 50 2 100 1e-08 0
locus539 50 1 100 1e-08 0
locus539 50 2 100 1e-08 0
locus540 50 1 100 1e-08 0
locus540 50 2 100 1e-08 0
locus541 50 1 100 1e-08 0
locus541 50 2 100 1e-08 0
locus542 50 1 100 1e-08 0
locus542 50 2 100 1e-08 0
locus543 50 1 100 1e-08 0
locus543 50 2 100 1e-08 0
locus544 50 1 100 1e-08 0
locus544 50 2 100 1e-08 0
locus545 50 1 100 1e-08 0
locus545 50 2 100 1e-08 0
locus546 50 1 100 1e-08 0
locus546 50 2 100 1e-08 0
locus547 50 1 100 1e-08 0
locus547 50 2 100 1e-08 0
locus548 50 1 100 1e-08 0
locus548 50 2 100 1e-08 0
locus549 50 1 100 1e-08 0
locus549 50 2 100 1e-08 0
locus550 50 1 100 1e-08 0
locus550 50 2 100 1e-08 0
locus551 50 1 100 1e-08 0
locus551 50 2 100 1e-08 0
locus552 50 1 100 1e-08 0
locus552 50 2 100 1e-08 0
locus553 50 1 100 1e-08 0
locus553 50 2 100 1e-08 0
locus554 50 1 100 1e-08 0
locus554 50 2 100 1e-08 0
locus555 50 1 100 1e-08 0
locus555 50 2 100 1e-08 0
locus556 50 1 100 1e-08 0
locus556 50 2 100 1e-08 0
locus557 50 1 100 1e-08 0
locus557 50 2 100 1e-08 0
locus558 50 1 100 1e-08 0
locus558 50 2 100 1e-08 0
locus559 50 1 100 1e-08 0
locus559 50 2 100 1e-08 0
locus560 50 1 100 1e-08 0
locus560 50 2 100 1e-08 0
locus561 50 1 100 1e-08 0
locus561 50 2 100 1e-08 0
locus562 50 1 100 1e-08 0
locus562 50 2 100 1e-08 0
locus563 50 1 100 1e-08 0
locus563 50 2 100 1e-08 0
locus564 50 1 100 1e-08 0
locus564 50 2 100 1e-08 0
locus565 50 1 100 1e-08 0
locus565 50 2 100 1e-08 0
locus566 50 1 100 1e-08 0
locus566 50 2 100 1e-08 0
locus567 50 1 100 1e-08 0
locus567 50 2 100 1e-08 0
locus568 50 1 100 1e-08 0
locus568 50 2 100 1e-08 0
locus569 50 1 100 1e-08 0
locus569 50 2 100 1e-08 0
locus570 50 1 100 1e-08 0
locus570 50 2 100 1e-08 0
locus571 50 1 100 1e-08 0
locus571 50 2 100 1e-08 0
locus572 50 1 100 1e-08 0
locus572 50 2 100 1e-08 0
locus573 50 1 100 1e-08 0
locus573 50 2 100 1e-08 0
locus574 50 1 100 1e-08 0
locus574 50 2 100 1e-08 0
locus575 50 1 100 1e-08 0
locus575 50 2 100 1e-08 0
locus576 50 1 100 1e-08 0
locus576 50 2 100 1e-08 0
locus577 50 1 100 1e-08 0
locus577 50 2 100 1e-08 0
locus578 50 1 100 1e-08 0
locus578 50 2 100 1e-08 0
locus579 50 1 100 1e-08 0
locus579 50 2 100 1e-08 0
locus580 50 1 100 1e-08 0
locus580 50 2 100 1e-08 0
locus581 50 1 100 1e-08 0
locus581 50 2 100 1e-08 0
locus582 50 1 100 1e-08 0
locus582 50 2 100 1e-08 0
locus583 50 1 100 1e-08 0
locus583 50 2 100 1e-08 0
locus584 50 1 100 1e-08 0
locus584 50 2 100 1e-08 0
locus585 50 1 100 1e-08 0
locus585 50 2 100 1e-08 0
locus586 50 1 100 1e-08 0
locus586 50 2 100 1e-08 0
locus587 50 1 100 1e-08 0
locus587 50 2 100 1e-08 0
locus588 50 1 100 1e-08 0
locus588 50 2 100 1e-08 0
locus589 50 1 100 1e-08 0
locus589 50 2 100 1e-08 0
locus590 50 1 100 1e-08 0
locus590 50 2 100 1e-08 0
locus591 50 1 100 1e-08 0
locus591 50 2 100 1e-08 0
locus592 50 1 100 1e-08 0
locus592 50 2 100 1e-08 0
locus593 50 1 100 1e-08 0
locus593 50 2 100 1e-08 0
locus594 50 1 100 1e-08 0
locus594 50 2 100 1e-08 0
locus595 50 1 100 1e-08 0
locus595 50 2 100 1e-08 0
locus596 50 1 100 1e-08 0
locus596 50 2 100 1e-08 0
locus597 50 1 100 1e-08 0
locus597 50 2 100 1e-08 0
locus598 50 1 100 1e-08 0
locus598 50 2 100 1e-08 0
locus599 50 1 100 1e-08 0
locus599 50 2 100 1e-08 0
locus600 50 1 100 1e-08 0
locus600 50 2 100 1e-08 0
locus601 50 1 100 1e-08 0
locus601 50 2 100 1e-08 0
locus602 50 1 100 1e-08 0
locus602 50 2 100 1e-08 0
locus603 50 1 100 1e-08 0
locus603 50 2 100 1e-08 0
locus604 50 1 100 1e-08 0
locus604 50 2 100 1e-08 0
locus605 50 1 100 1e-08 0
locus605 50 2 100 1e-08 0
locus606 50 1 100 1e-08 0
locus606 50 2 100 1e-08 0
locus607 50 1 100 1e-08 0
locus607 50 2 100 1e-08 0
locus608 50 1 100 1e-08 0
locus608 50 2 100 1e-08 0
locus609 50 1 100 1e-08 0
locus609 50 2 100 1e-08 0
locus610 50 1 100 1e-08 0
locus610 50 2 100 1e-08 0
locus611 50 1 100 1e-08 0
locus611 50 2 100 1e-08 0
locus612 50 1 100 1e-08 0
locus612 50 2 100 1e-08 0
locus613 50 1 100 1e-08 0
locus613 50 2 100 1e-08 0
locus614 50 1 100 1e-08 0
locus614 50 2 100 1e-08 0
locus615 50 1 100 1e-08 0
locus615 50 2 100 1e-08 0
locus616 50 1 100 1e-08 0
locus616 50 2 100 1e-08 0
locus617 50 1 100 1e-08 0
locus617 50 2 100 1e-08 0
locus618 50 1 100 1e-08 0
locus618 50 2 100 1e-08 0
locus619 50 1 100 1e-08 0
locus619 50 2 100 1e-08 0
locus620 50 1 100 1e-08 0
locus620 50 2 100 1e-08 0
locus621 50 1 100 1e-08 0
locus621 50 2 100 1e-08 0
locus622 50 1 100 1e-08 0
locus622 50 2 100 1e-08 0
locus623 50 1 100 1e-08 0
locus623 50 2 100 1e-08 0
locus624 50 1 100 1e-08 0
locus624 50 2 100 1e-08 0
locus625 50 1 100 1e-08 0
locus625 50 2 100 1e-08 0
locus626 50 1 100 1e-08 0
locus626 50 2 100 1e-08 0
locus627 50 1 100 1e-08 0
locus627 50 2 100 1e-08 0
locus628 50 1 100 1e-08 0
locus628 50 2 100 1e-08 0
locus629 50 1 100 1e-08 0
locus629 50 2 100 1e-08 0
locus630 50 1 100 1e-08 0
locus630 50 2 100 1e-08 0
locus631 50 1 100 1e-08 0
locus631 50 2 100 1e-08 0
locus632 50 1 100 1e-08 0
locus632 50 2 100 1e-08 0
locus633 50 1 100 1e-08 0
locus633 50 2 100 1e-08 0
locus634 50 1 100 1e-08 0
locus634 50 2 100 1e-08 0
locus635 50 1 100 1e-08 0
locus635 50 2 100 1e-08 0
locus636 50 1 100 1e-08 0
locus636 50 2 100 1e-08 0
locus637 50 1 100 1e-08 0
locus637 50 2 100 1e-08 0
locus638 50 1 100 1e-08 0
locus638 50 2 100 1e-08 0
locus639 50 1 100 1e-08 0
locus639 50 2 100 1e-08 0
locus640 50 1 100 1e-08 0
locus640 50 2 100 1e-08 0
locus641 50 1 100 1e-08 0
locus641 50 2 100 1e-08 0
locus642 50 1 100 1e-08 0
locus642 50 2 100 1e-08 0
locus643 50 1 100 1e-08 0
locus643 50 2 100 1e-08 0
locus644 50 1 100 1e-08 0
locus644 50 2 100 1e-08 0
locus645 50 1 100 1e-08 0
locus645 50 2 100 1e-08 0
locus646 50 1 100 1e-08 0
locus646 50 2 100 1e-08 0
locus647 50 1 100 1e-08 0
locus647 50 2 100 1e-08 0
locus648 50 1 100 1e-08 0
locus648 50 2 100 1e-08 0
locus649 50 1 100 1e-08 0
locus649 50 2 100 1e-08 0
locus650 50 1 100 1e-08 0
locus650 50 2 100 1e-08 0
locus651 50 1 100 1e-08 0
locus651 50 2 100 1e-08 0
locus652 50 1 100 1e-08 0
locus652 50 2 100 1e-08 0
locus653 50 1 100 1e-08 0
locus653 50 2 100 1e-08 0
locus654 50 1 100 1e-08 0
locus654 50 2 100 1e-08 0
locus655 50 1 100 1e-08 0
locus655 50 2 100 1e-08 0
locus656 50 1 100 1e-08 0
locus656 50 2 100 1e-08 0
locus657 50 1 100 1e-08 0
locus657 50 2 100 1e-08 0
locus658 50 1 100 1e-08 0
locus658 50 2 100 1e-08 0
locus659 50 1 100 1e-08 0
locus659 50 2 100 1e-08 0
locus660 50 1 100 1e-08 0
locus660 50 2 100 1e-08 0
locus661 50 1 100 1e-08 0
locus661 50 2 100 1e-08 0
locus662 50 1 100 1e-08 0
locus662 50 2 100 1e-08 0
locus663 50 1 100 1e-08 0
locus663 50 2 100 1e-08 0
locus664 50 1 100 1e-08 0
locus664 50 2 100 1e-08 0
locus665 50 1 100 1e-08 0
locus665 50 2 100 1e-08 0
locus666 50 1 100 1e-08 0
locus666 50 2 100 1e-08 0
locus667 50 1 100 1e-08 0
locus667 50 2 100 1e-08 0
locus668 50 1 100 1e-08 0
locus668 50 2 100 1e-08 0
locus669 50 1 100 1e-08 0
locus669 50 2 100 1e-08 0
locus670 50 1 100 1e-08 0
locus670 50 2 100 1e-08 0
locus671 50 1 100 1e-08 0
locus671 50 2 100 1e-08 0
locus672 50 1 100 1e-08 0
locus672 50 2 100 1e-08 0
locus673 50 1 100 1e-08 0
locus673 50 2 100 1e-08 0
locus674 50 1 100 1e-08 0
locus674 50 2 100 1e-08 0
locus675 50 1 100 1e-08 0
locus675 50 2 100 1e-08 0
locus676 50 1 100 1e-08 0
locus676 50 2 100 1e-08 0
locus677 50 1 100 1e-08 0
locus677 50 2 100 1e-08 0
locus678 50 1 100 1e-08 0
locus678 50 2 100 1e-08 0
locus679 50 1 100 1e-08 0
locus679 50 2 100 1e-08 0
locus680 50 1 100 1e-08 0
locus680 50 2 100 1e-08 0
locus681 50 1 100 1e-08 0
locus681 50 2 100 1e-08 0
locus682 50 1 100 1e-08 0
locus682 50 2 100 1e-08 0
locus683 50 1 100 1e-08 0
locus683 50 2 100 1e-08 0
locus684 50 1 100 1e-08 0
locus684 50 2 100 1e-08 0
locus685 50 1 100 1e-08 0
locus685 50 2 100 1e-08 0
locus686 50 1 100 1e-08 0
locus686 50 2 100 1e-08 0
locus687 50 1 100 1e-08 0
locus687 50 2 100 1e-08 0
locus688 50 1 100 1e-08 0
locus688 50 2 100 1e-08 0
locus689 50 1 100 1e-08 0
locus689 50 2 100 1e-08 0
locus690 50 1 100 1e-08 0
locus690 50 2 100 1e-08 0
locus691 50 1 100 1e-08 0
locus691 50 2 100 1e-08 0
locus692 50 1 100 1e-08 0
locus692 50 2 100 1e-08 0
locus693 50 1 100 1e-08 0
locus693 50 2 100 1e-08 0
locus694 50 1 100 1e-08 0
locus694 50 2 100 1e-08 0
locus695 50 1 100 1e-08 0
locus695 50 2 100 1e-08 0
locus696 50 1 100 1e-08 0
locus696 50 2 100 1e-08 0
locus697 50 1 100 1e-08 0
locus697 50 2 100 1e-08 0
locus698 50 1 100 1e-08 0
locus698 50 2 100 1e-08 0
locus699 50 1 100 1e-08 0
locus699 50 2 100 1e-08 0
locus700 50 1 100 1e-08 0
locus700 50 2 100 1e-08 0
locus701 50 1 100 1e-08 0
locus701 50 2 100 1e-08 0
locus702 50 1 100 1e-08 0
locus702 50 2 100 1e-08 0
locus703 50 1 100 1e-08 0
locus703 50 2 100 1e-08 0
locus704 50 1 100 1e-08 0
locus704 50 2 100 1e-08 0
locus705 50 1 100 1e-08 0
locus705 50 2 100 1e-08 0
locus706 50 1 100 1e-08 0
locus706 50 2 100 1e-08 0
locus707 50 1 100 1e-08 0
locus707 50 2 100 1e-08 0
locus708 50 1 100 1e-08 0
locus708 50 2 100 1e-08 0
locus709 50 1 100 1e-08 0
locus709 50 2 100 1e-08 0
locus710 50 1 100 1e-08 0
locus710 50 2 100 1e-08 0
locus711 50 1 100 1e-08 0
locus711 50 2 100 1e-08 0
locus712 50 1 100 1e-08 0
locus712 50 2 100 1e-08 0
locus713 50 1 100 1e-08 0
locus713 50 2 100 1e-08 0
locus714 50 1 100 1e-08 0
locus714 50 2 100 1e-08 0
locus715 50 1 100 1e-08 0
locus715 50 2 100 1e-08 0
locus716 50 1 100 1e-08 0
locus716 50 2 100 1e-08 0
locus717 50 1 100 1e-08 0
locus717 50 2 100 1e-08 0
locus718 50 1 100 1e-08 0
locus718 50 2 100 1e-08 0
locus719 50 1 100 1e-08 0
locus719 50 2 100 1e-08 0
locus720 50 1 100 1e-08 0
locus720 50 2 100 1e-08 0
locus721 50 1 100 1e-08 0
locus721 50 2 100 1e-08 0
locus722 50 1 100 1e-08 0
locus722 50 2 100 1e-08 0
locus723 50 1 100 1e-08 0
locus723 50 2 100 1e-08 0
locus724 50 1 100 1e-08 0
locus724 50 2 100 1e-08 0
locus725 50 1 100 1e-08 0
locus725 50 2 100 1e-08 0
locus726 50 1 100 1e-08 0
locus726 50 2 100 1e-08 0
locus727 50 1 100 1e-08 0
locus727 50 2 100 1e-08 0
locus728 50 1 100 1e-08 0
locus728 50 2 100 1e-08 0
locus729 50 1 100 1e-08 0
locus729 50 2 100 1e-08 0
locus730 50 1 100 1e-08 0
locus730 50 2 100 1e-08 0
locus731 50 1 100 1e-08 0
locus731 50 2 100 1e-08 0
locus732 50 1 100 1e-08 0
locus732 50 2 100 1e-08 0
locus733 50 1 100 1e-08 0
locus733 50 2 100 1e-08 0
locus734 50 1 100 1e-08 0
locus734 50 2 100 1e-08 0
locus735 50 1 100 1e-08 0
locus735 50 2 100 1e-08 0
locus736 50 1 100 1e-08 0
locus736 50 2 100 1e-08 0
locus737 50 1 100 1e-08 0
locus737 50 2 100 1e-08 0
locus738 50 1 100 1e-08 0
locus738 50 2 100 1e-08 0
locus739 50 1 100 1e-08 0
locus739 50 2 100 1e-08 0
locus740 50 1 100 1e-08 0
locus740 50 2 100 1e-08 0
locus741 50 1 100 1e-08 0
locus741 50 2 100 1e-08 0
locus742 50 1 100 1e-08 0
locus742 50 2 100 1e-08 0
locus743 50 1 100 1e-08 0
locus743 50 2 100 1e-08 0
locus744 50 1 100 1e-08 0
locus744 50 2 100 1e-08 0
locus745 50 1 100 1e-08 0
locus745 50 2 100 1e-08 0
locus746 50 1 100 1e-08 0
locus746 50 2 100 1e-08 0
locus747 50 1 100 1e-08 0
locus747 50 2 100 1e-08 0
locus748 50 1 100 1e-08 0
locus748 50 2 100 1e-08 0
locus749 50 1 100 1e-08 0
locus749 50 2 100 1e-08 0
locus750 50 1 100 1e-08 0
locus750 50 2 100 1e-08 0
locus751 50 1 100 1e-08 0
locus751 50 2 100 1e-08 0
locus752 50 1 100 1e-08 0
locus752 50 2 100 1e-08 0
locus753 50 1 100 1e-08 0
locus753 50 2 100 1e-08 0
locus754 50 1 100 1e-08 0
locus754 50 2 100 1e-08 0
locus755 50 1 100 1e-08 0
locus755 50 2 100 1e-08 0
locus756 50 1 100 1e-08 0
locus756 50 2 100 1e-08 0
locus757 50 1 100 1e-08 0
locus757 50 2 100 1e-08 0
locus758 50 1 100 1e-08 0
locus758 50 2 100 1e-08 0
locus759 50 1 100 1e-08 0
locus759 50 2 100 1e-08 0
locus760 50 1 100 1e-08 0
locus760 50 2 100 1e-08 0
locus761 50 1 100 1e-08 0
locus761 50 2 100 1e-08 0
locus762 50 1 100 1e-08 0
locus762 50 2 100 1e-08 0
locus763 50 1 100 1e-08 0
locus763 50 2 100 1e-08 0
locus764 50 1 100 1e-08 0
locus764 50 2 100 1e-08 0
locus765 50 1 100 1e-08 0
locus765 50 2 100 1e-08 0
locus766 50 1 100 1e-08 0
locus766 50 2 100 1e-08 0
locus767 50 1 100 1e-08 0
locus767 50 2 100 1e-08 0
locus768 50 1 100 1e-08 0
locus768 50 2 100 1e-08 0
locus769 50 1 100 1e-08 0
locus769 50 2 100 1e-08 0
locus770 50 1 100 1e-08 0
locus770 50 2 100 1e-08 0
locus771 50 1 100 1e-08 0
locus771 50 2 100 1e-08 0
locus772 50 1 100 1e-08 0
locus772 50 2 100 1e-08 0
locus773 50 1 100 1e-08 0
locus773 50 2 100 1e-08 0
locus774 50 1 100 1e-08 0
locus774 50 2 100 1e-08 0
locus775 50 1 100 1e-08 0
locus775 50 2 100 1e-08 0
locus776 50 1 100 1e-08 0
locus776 50 2 100 1e-08 0
locus777 50 1 100 1e-08 0
locus777 50 2 100 1e-08 0
locus778 50 1 100 1e-08 0
locus778 50 2 100 1e-08 0
locus779 50 1 100 1e-08 0
locus779 50 2 100 1e-08 0
locus780 50 1 100 1e-08 0
locus780 50 2 100 1e-08 0
locus781 50 1 100 1e-08 0
locus781 50 2 100 1e-08 0
locus782 50 1 100 1e-08 0
locus782 50 2 100 1e-08 0
locus783 50 1 100 1e-08 0
locus783 50 2 100 1e-08 0
locus784 50 1 100 1e-08 0
locus784 50 2 100 1e-08 0
locus785 50 1 100 1e-08 0
locus785 50 2 100 1e-08 0
locus786 50 1 100 1e-08 0
locus786 50 2 100 1e-08 0
locus787 50 1 100 1e-08 0
locus787 50 2 100 1e-08 0
locus788 50 1 100 1e-08 0
locus788 50 2 100 1e-08 0
locus789 50 1 100 1e-08 0
locus789 50 2 100 1e-08 0
locus790 50 1 100 1e-08 0
locus790 50 2 100 1e-08 0
locus791 50 1 100 1e-08 0
locus791 50 2 100 1e-08 0
locus792 50 1 100 1e-08 0
locus792 50 2 100 1e-08 0
locus793 50 1 100 1e-08 0
locus793 50 2 100 1e-08 0
locus794 50 1 100 1e-08 0
locus794 50 2 100 1e-08 0
locus795 50 1 100 1e-08 0
locus795 50 2 100 1e-08 0
locus796 50 1 100 1e-08 0
locus796 50 2 100 1e-08 0
locus797 50 1 100 1e-08 0
locus797 50 2 100 1e-08 0
locus798 50 1 100 1e-08 0
locus798 50 2 100 1e-08 0
locus799 50 1 100 1e-08 0
locus799 50 2 100 1e-08 0
locus800 50 1 100 1e-08 0
locus800 50 2 100 1e-08 0
locus801 50 1 100 1e-08 0
locus801 50 2 100 1e-08 0
locus802 50 1 100 1e-08 0
locus802 50 2 100 1e-08 0
locus803 50 1 100 1e-08 0
locus803 50 2 100 1e-08 0
locus804 50 1 100 1e-08 0
locus804 50 2 100 1e-08 0
locus805 50 1 100 1e-08 0
locus805 50 2 100 1e-08 0
locus806 50 1 100 1e-08 0
locus806 50 2 100 1e-08 0
locus807 50 1 100 1e-08 0
locus807 50 2 100 1e-08 0
locus808 50 1 100 1e-08 0
locus808 50 2 100 1e-08 0
locus809 50 1 100 1e-08 0
locus809 50 2 100 1e-08 0
locus810 50 1 100 1e-08 0
locus810 50 2 100 1e-08 0
locus811 50 1 100 1e-08 0
locus811 50 2 100 1e-08 0
locus812 50 1 100 1e-08 0
locus812 50 2 100 1e-08 0
locus813 50 1 100 1e-08 0
locus813 50 2 100 1e-08 0
locus814 50 1 100 1e-08 0
locus814 50 2 100 1e-08 0
locus815 50 1 100 1e-08 0
locus815 50 2 100 1e-08 0
locus816 50 1 100 1e-08 0
locus816 50 2 100 1e-08 0
locus817 50 1 100 1e-08 0
locus817 50 2 100 1e-08 0
locus818 50 1 100 1e-08 0
locus818 50 2 100 1e-08 0
locus819 50 1 100 1e-08 0
locus819 50 2 100 1e-08 0
locus820 50 1 100 1e-08 0
locus820 50 2 100 1e-08 0
locus821 50 1 100 1e-08 0
locus821 50 2 100 1e-08 0
locus822 50 1 100 1e-08 0
locus822 50 2 100 1e-08 0
